note_id,href,keywords,description,og:type,og:title,og:xhs:note_comment,og:xhs:note_like,og:xhs:note_collect,date_info
659f3019000000001d037262,https://www.xiaohongshu.com/discovery/item/659f3019000000001d037262,"环保科技, 比尔盖茨, 可持续农业, 农业科技, 澳大利亚, 初创公司, 气候变化, 环保创新, 澳洲创业, 基石国际咨询, 澳洲留学移民",🤩澳大利亚初创公司Rumin8刚刚获得了惊人的2500万澳元资金，由科技巨头比尔·盖茨的突破能源风险投资公司领投！这不仅是资金的胜利，更是对绿色农业的巨大推动！ 	 🌍Rumin8专注于解决农业中的甲烷排放问题，他们创新性地将天然化合物融入家畜饲料。与传统方法不同，Rumin8在实验室内制造出类似海藻的解决方案，大大减少了对海藻的需求，预示着更环保、可持续的农业未来！ 	 🌱这笔新资金将用于在澳大利亚、新西兰、巴西和美国进行商业试验。Rumin8不仅要发展自己的品牌，还计划建立试点制造工厂，这标志着他们的饲料添加剂走向商业化的重要一步。 	 💡Rumin8与BEV的合作突出了全球对可持续蛋白质来源和创新解决方案的需求。他们的目标是扩大这一变革性解决方案的影响力，与全球农民紧密合作。 	 🌟Rumin8这样的初创公司成功凸显了在农业和环境方面实现持久积极变化的潜力。让我们一起为更绿色的地球而努力！ #环保科技  #比尔盖茨  #可持续农业  #农业科技  #澳大利亚  #初创公司  #气候变化  #环保创新  #澳洲创业  #基石国际咨询  #澳洲留学移民,article,比尔·盖茨领投，Rumin8引领农业革命🚀,0,1,1,2024-01-11 澳大利亚
659de09b000000001d016675,https://www.xiaohongshu.com/discovery/item/659de09b000000001d016675,"翻翻上周好天气, 笔记灵感, 气候变化, 波士顿天气, 波士顿生活, Boston波士顿, 波士顿这鬼天气, 波士顿周边, 天气预报, 工作, 通勤, 暴雨, 停电, 波士顿留学, 波士顿停电, 波士顿暴雪, 下雨天的波士顿, 波士顿",‼️马萨诸塞州图克斯伯里的一些居民在周一早上醒来时发现停电，导致通勤困难。 ❄️暴风雨期间，马萨诸塞州共有1.7万居民断电，但大部分电力已在周日深夜恢复。 📍哈弗希尔镇降雪量达18英寸，许多人在周日早上就断电了，但该镇和其他社区大部分居民已经恢复供电。 💡米德尔塞克斯县受影响最大，但埃塞克斯县和伍斯特县仍有几处停电。 🧊周一主要是清理工作，图克斯伯里的公立学校因此推迟了两个小时上课。尽管许多主干道已经清理完毕，但由于一夜之间气温骤降，司机们仍可能在后路上遇到泥泞和黑冰。 	 🥶预计波士顿有强暴风雨❗目前预估开始下雨时间会在1月9号下午，晚上到10号早上会有强暴雨⛈️ 	 ⚠️需要出行的朋友们注意安全哦～ #翻翻上周好天气 #笔记灵感 #气候变化 #波士顿天气 #波士顿生活 #Boston波士顿 #波士顿这鬼天气 #波士顿周边 #天气预报 #工作 #通勤 #暴雨 #停电 #波士顿留学 #波士顿停电 #波士顿暴雪 #下雨天的波士顿 #波士顿,article,‼️麻州1.7万居民断电🌧️预计还有强暴雨,1,5,2,2024-01-10 美国
659f4ae9000000001d035fe0,https://www.xiaohongshu.com/discovery/item/659f4ae9000000001d035fe0,"esg, ESG, ESG咨询, ESG入门, esg备考, esg学习, ESG专题, esg证书, 可持续发展, 气候变化, 估值分析, 每周PK投票任务, 是否准备报考CFA新证书？","♻️CFA ESG是CFA协会主办的ESG投资证书，开办多年，在国内外有很高的知名度，2024年已经来到v5版考纲，考试费用USD865。 	 🌟除了CFA ESG以外，CFA协会新推出了Climate Risk, Valuation, and Investing Certificate气候风险、估值和投资证书。在该证书的课程中，可以学到将气候因素纳入评估和投资组合构建过程所需的知识和技能，提高专业知识，简化复杂的气候概念，促进与利益相关者和客户的有效沟通。 	 👍优点： 1. CFA ESG理论知识较多，Climate Risk更注重实际应用，基于世界各地案例研究的内容来提升技能，有更多的学习实践情境。 2. Climate Risk课程形式是Cohort-based online learning，以自学、在线讨论、同行评审和optional的直播活动相结合，可以与世界各地的专业人士建立联系、交流想法。 🫠缺点： 1. 考试费用较贵，USD1590 2. 学习周期长，第一批cohort持续时间：2024年2月26日-8月12日 	 📄Climate Risk证书课程完成需要约100小时，共有5节课，每节课持续4周+1周buffer，每节课约20-25小时，每周投入约5-6小时即可，包括readins/discussions/quizzes/peer reviewed assignments，以及有expert facilitator答疑解惑。5个课程内容见图3⃣️～ 🏁在学完5个课程后，Final Assessment是60道选择题，答对42/60题（正确率70%）即可获取证书，有两次机会。虽然投入时间长成本高，但是如果充分享受cohort形式，认真学习，相信也会受益非浅，适合学生党自我提升或者从业者拓展networking。 	 source：CFA Institute 	 #esg #ESG #ESG咨询 #ESG入门 #esg备考 #esg学习 #ESG专题 #esg证书 #可持续发展 #气候变化 #估值分析 #每周PK投票任务 @知识薯 @校园薯 ",article,CFA ESG不是唯一的选择？CFA新证书值得考吗,4,5,3,2024-01-11 上海
6423fb19000000001203f94f,https://www.xiaohongshu.com/discovery/item/6423fb19000000001203f94f,"可持续设计, 水资源, 气候变化, 概念设计",· 💧 为纪念2023 年联合国水资源大会，设计机构 Publicis Groupe Benelux 创造了一系列概念性“超市”产品，展示了在水资源减少的世界中消费会是什么样子。 受荷兰外交部的一项倡议委托，阳狮集团实施了Drop Store倡议，旨在向消费者展示在缺水的未来生活会是什么样子。 	 · 📦 该设计采用少量食物和变色水的包装，反映了如果水危机（目前有 20 亿人生活在没有安全饮用水的情况下）继续存在的情况下可能成为现实的部分和价格。 “联合国希望我们在全球范围内传播这一信息，让人们了解水的价值，”阳狮首席运营官 Eduardo Marques 说，他负责开展一项运动以提高人们对当前问题的认识。 该机构表示，Marques 和他的团队选择了一种以产品为导向的方法，因为在这种情况下看到项目会使水资源短缺的现实对人们来说更加“相关”。 	 · 🌽 这种方法还促使团队创建了年轻一代更熟悉的图形和品牌，因为 Marques 认为他们更有可能成为该倡议的使者。 所有为“超市”设计的商品都以虚构的价格和真实的品牌为特色，例如标有“超级优惠”的 35 克玉米包装售价 129 美元！ 	 · 🏷️ 各种标签显示了导致对每种产品的需求的水事件类型。这些包括在没有足够的水供牲畜使用时生产虫蛋白的“干旱”。 Marques 说，通过这种可视化，可以看出水资源匮乏和污染的广泛影响不仅影响水本身，还影响供应链的更广泛方面。 	 · 🫙 “我们生活中所吃和消费的一切都含有水，”马克斯告诉 Dezeen。 “因此，我们没有在产品标签上标明营养成分，而是实际知道生产这种产品需要多少升水。” 作为该项目一部分的实际水存在于标有“常规”和“纯净”的小瓶中——普通小瓶呈暗褐色。纯净的小瓶有清水，但非常小，只有 15 毫升。 实施此演示文稿是为了证明纯净水日益稀缺。 “我认为，如果我们不采取行动，那将是未来普通水的面貌，”马克斯说。 “饮用水和纯净水将非常、非常稀缺。这就是信息。我们希望人们明白，这在未来将成为一种奢侈。” 	 #可持续设计 #水资源 #气候变化 #概念设计,article,可持续设计💦在缺水的未来，产品是怎样的,4,100+,100+,2023-03-29
631ff6870000000011017c7b,https://www.xiaohongshu.com/discovery/item/631ff6870000000011017c7b,"职场, 找工作啊找工作, 播客, 播客推荐, ESG, 全球变暖, 气候, 高温, 气候变化, 可持续发展, ESG咨询",播客频道：Miss Learning Curve - 今天我又懂了！🎙️ 	 在经历了今年夏天的极端酷暑、干旱、和限电之后，网络上充斥着对气候风险的三种态度： 	 （1）👨🏻‍💻自暴自弃型：毁灭吧地球！一种漠视的态度 （2)  👩🏻‍💻阴谋论型：科学家危言耸听，一场营销骗局，人类哪有能力破坏地球🌍？ (3)  🧑🏻‍💻焦虑型：我知道全球变暖很严峻，我也很想关空调，可是实在太热了😭 	 作为在华尔街投行管理气候风险的业内人士🥸，我们很希望通过这一期传递给大家一个信息，就是普通人过低碳生活压根没有用！🙀 	 生活在现代社会的我们，无论你选择什么样的生活方式（电车，吃素，省电）来节能减碳，都会因为这个城市原本的基础设施（供电，取暖，经济结构）而变得杯水车薪。 	 但作为普通人，我们能做的最多的，其实就是尽可能的多去了解关于气候风险的知识、机遇和挑战。因为不了解，就会让你错过机遇。哪些机遇呢？例如： 	 1️⃣利用卫星地图估算肉类包装厂的碳排放量 2️⃣利用无人机拍摄石油天然气在开采和传输的过程中的甲烷泄漏情况 3️⃣利用AI/ML 算法来估算用电量的波动，最优化来自风能，太阳能和传统能源的供电需求 4️⃣利用金融业给各个重排放的行业施压，给绿色行业带来投资机会 5️⃣在炼钢，水泥，航空业这些老大难行业创新，发展出降低碳排放的技术 6️⃣给商用民用住宅楼绿色升级 	 只有了解了气候变暖的风险，你才会发现，你所学的学科也许就能让你抓住气候风险，这个只属于我们这代人的风口。🙌🏻🙌🏻🙌🏻 	 这期是我们频道的气候风险第四弹：对前三期感兴趣的人可以移步频道首页： 	 🎙️EP3. 可持续发展，为你的未来10年职场助力； 🎙️EP5. 可持续发展指数和评级你知多少； 🎙️EP34. 这5只ETF，让你轻松入股碳排放投资，跑赢大盘。 	 未来，我们也希望把这个话题持续做下去，欢迎留言告诉我们，你对气候风险的哪些领域感兴趣呢？ 	 #职场 #找工作啊找工作 #播客 #播客推荐 #ESG #全球变暖 #气候 #高温 #气候变化 #可持续发展 #ESG咨询,article,气候风险是90、00后的机遇，助力职场10年,10+,100+,100+,2022-09-13
6326e464000000001200e81b,https://www.xiaohongshu.com/discovery/item/6326e464000000001200e81b,"留学, 投行, 投行求职, 金融, 金融求职, 气候变化, ESG, 碳中和",先简单介绍一下自己的背景。经济本科+商业分析硕士，一直对可持续发展方向的感兴趣。毕业后在NGO及start-up做过绿色金融相关项目。现在在伦敦BB投行的quant部门做climate risk。 . 	 因为监管要求及公司自身战略规划，欧洲投行领头开始布局climate/ESG相关业务，并设立碳中和（net zero）目标。前台的banking，research及asset management逐渐涉及impact banking，ESG research和impact investing。中台的risk主要专注于气候变化对银行自身portfolio（包括lending及capital markets counterparties）的影响。 . Climate risk team主要做两件事。一是carbon emission modelling（碳排放估算模型）。对于投行来说，其客户的emission会按融资比例计算为自己的financed emissions，并在年度报告中披露。这项数据会帮助投行自身跟踪net zero目标的实现进度。每个行业的估算模型各不相同，在碳方面较为重要的行业包括能源，地产，汽车及农业。二是climate risk modelling。根据央行提供的基础scenario数据，投行会制作scenario analysis，用于计算climate transition risk（经济转型到net zero对公司产生的risk）。这其中包括carbon tax以及转型中企业所需要投入的capital expenditure对企业盈利的影响。 . 以上是我现在工作简单的介绍。之后可以深入探讨一些话题，包括投行工作及求职的分享。欢迎大家在评论区告诉我更想了解的话题。 #留学 #投行 #投行求职 #金融 #金融求职 #气候变化 #ESG #碳中和,article,聊聊投行怎么做气候变化分析,10+,100+,100+,2022-09-18
639a9080000000001f00c97d,https://www.xiaohongshu.com/discovery/item/639a9080000000001f00c97d,"心理学, 有意思的研究, 人格特质, 情緒穩定, 大五人格, 温度, 气候变化, 外向","①人格特质的影响不仅受到基因的影响，还受到环境的影响。温度作为一种重要的环境因素，可能会影响人格的影响。人类作为一种温血的物种，人类对温度有特定要求。太高或者太低的温度都不利于人类活动。例如，与朋友见面或尝试新活动。因此，生活在更合适的温度地区的人，可能有更高社会化因素（Alpha）和个人成长因素（Beta），展现出与这些因素相关的人格特质。 ②研究过程：作者使用了中国（N = 5,587 ）和美国的（N = 1,660,638 ）两个大样本进行研究，对他们的人格特质进行测量，并分析其与温度等因素的关联。 ③研究发现：与在舒适温度较低的地区长大的人相比，在具有更高的舒适温度（即接近22°C）地区长大的个人，在与社会化和稳定性有关的人格因素（宜人性，责任心，情绪稳定性）中得分更高，以及与个人成长和可塑性（外向性和经验开放性）的人格特质得分更高。 ④启示：基于本研究结论，生长在合适温度下的人，更可能在宜人性，责任心，情绪稳定性，外向性和经验开放性，取得更有利于个人的结果。 #心理学 #有意思的研究 #人格特质 #情緒穩定 #大五人格 #温度 #气候变化#外向 #",article,有意思的研究：温度与人格特质有关,10+,100+,100+,2022-12-15
6597dd96000000001e004282,https://www.xiaohongshu.com/discovery/item/6597dd96000000001e004282,"天气, 气候, 气候变化, 温室气体, 天气预报, 喵, 环保小知识, 科普时间",🌦️☀️ “零碳喵本喵”气候词典 03☁️🌧️ 大家周末愉快 欢迎回到零碳喵本喵的气候词典 今天我们将解锁的是——天气🆚气候 是不是常常搞混这两个词？ 别急 让喵给你娓娓道来 简单易懂🐾💬 	 #天气 🌈 是特定时间和地点的大气条件 包括温度 湿度 降水 云量 风力和能见度 天气具有涟漪效应 一个地区的天气 最终会影响到数百或数千公里外的天气情况 	 #气候 🌍 这可是大大的气象统计 是指在较长时间（通常是三十年或更长） 特定地区的天气模式的平均情况 代表着气候系统的整体状态 	 工业时代 尤其是在过去一个世纪 人类活动通过释放有害的温室气体 显著改变了地球的气候 	 了解了这两者的区别 再也不怕被天气预报弄晕啦🌍🌿 #气候变化 #温室气体 #天气预报 #喵 #环保小知识 #科普时间,article,⚗️“天气”和“气候”的关系究竟是什么,2,10+,3,2024-01-05 上海
659d7a54000000001d029f00,https://www.xiaohongshu.com/discovery/item/659d7a54000000001d029f00,"气候变化, COP, ESG, 森林, 物理, esg, esg证书, esg备考, esg学习, ESG投资, ESG入门, ESG考证, ESG求职, 可持续, 可持续发展, 求职, 求职季, 求职经验侃侃谈, 留学生求职, 实习, 留学生实习",🌍二氧化碳去除 (CDR) 的概念涉及专门旨在利用自然或技术方法去除大气中二氧化碳的人类活动。这些活动必须是森林等现有碳汇自然吸收的补充。例子包括植树造林、碳捕获和储存的生物能源、海洋施肥和直接空气捕获技术。 🌍然而，CDR并非完美 ，其具有以下潜在问题：碳储存的无常性；生物地球物理效应；气候影响的不对称性 （🖌右划图片查看完整笔记P2-3）。 🌍因此，在温室气体核算和部署二氧化碳去除（CDR）方法方面采取全面且科学严谨的方法：全面的气候影响评估；避免高风险的 CDR 方法；较低风险方法的额外 CDR；排除具有不良副作用的 CDR；补偿部分气候效益；等效措施的科学严谨性（🖌右划图片查看完整笔记P4-5）。 	 --------------- Hi 我是字母汤，目前是ESG学习者，ESG项目实习生。Follow我每天学习系统学习ESG可持续发展知识。喜欢请点点❤️⭐️哦！欢迎💬告诉我你感兴趣的课题！ --------------- 	 #气候变化  #COP  #ESG  #森林  #物理  #esg  #esg证书  #esg备考  #esg学习  #ESG投资  #ESG入门  #ESG考证  #ESG求职  #可持续  #可持续发展  #求职  #求职季  #求职经验侃侃谈  #留学生求职  #实习  #留学生实习 @小红书创作助手  @小红书创作学院  @小红书成长笔记  @小红书科普,article,ESG字母汤｜什么是真正有效的碳去除CDR？,0,4,2,2024-01-10 英国
656ef410000000003801de34,https://www.xiaohongshu.com/discovery/item/656ef410000000003801de34,"可持续生活, cop28, 联合国, 联合国气候变化大会, 联合国实习, 气候变化, 气候变化青年行动, 气候变化教育, ESG, ESG咨询, 新闻, 时事热点",🇺🇳💙 关于联合国第28届气候大会(COP28) 你想知道的都在图里 	 本期焦点： 🎤 COP28取自什么意思？ 🎤 为什么这届气候大会尤其重要？ 🎤 在迪拜举行引发争议？动机不纯？ 🎤 气候大会只是说说而已？ 	 （封面图 remake from WWF） 	 #可持续生活 #cop28 #联合国 #联合国气候变化大会 #联合国实习 #气候变化 #气候变化青年行动 #气候变化教育 #ESG #ESG咨询 #新闻 #时事热点,article,🌍 环保少女再发话：COP28只是blahblahblah,0,10+,9,2023-12-05
63ec6fda0000000011011cda,https://www.xiaohongshu.com/discovery/item/63ec6fda0000000011011cda,"俄亥俄州, 氯乙烯, 城市博物馆地图, 俄亥俄, 纽约, 环境保护, 气候变化, 不懂就问有问必答",俄亥俄的氯乙烯泄漏最近真的刷屏了📱，身边很多小伙伴被各种各样的信息轰炸已经整的非常非常焦虑了🤯，短时间内接收太多负面且信息指向不一致的结果真的很容易让人焦躁起来😞。 	 现在网络上各种各样的言论都有💬，对于泄漏的危害也各有不同的说法，对于近期极度焦虑且暂时无法离开所在环境的小伙伴来说，接纳现实且适当的保护自己是暂时性最佳的选择☑️。 	 以下几点建议大家可以适当参考👀，我认为至少一定的防护措施能够帮助你们缓解心理上的焦虑情绪❤️～ 	 ⚠️可以多囤一些瓶装水，近期可以尽量不要喝tapwater ⚠️做饭的时候大家也记得用瓶装水，选购的时候记得看下产地和生产日期 ⚠️尽量不要淋雨，下雨天记得穿雨衣或打雨伞，也可以戴帽子（氯乙烯燃烧后酸雨的概率大大升高） ⚠️减少暴露在室外的时间，回家可以先洗澡，洗澡的时间也可以减短一些 ⚠️可以给家里添置一些绿植 	 ♻️♻️♻️ 	 大家也不用太过焦虑啦🤯，不然身体没受伤心理先出问题了。污染既然已经发生，那就尽量做好力所能及的防护😷。并且像大家比较担心的二噁英等致癌物质，其实汽车尾气、城市垃圾焚烧、雾霾、抽烟、塑料袋装热水都会产生，人类其实一直在接触，只是量多量少的问题，离事发地有一定距离的朋友们还是做好基础的防护，缓和自己的心态最重要。 	 另外为大家附上几个查阅环境资料的网站渠道💻 	 🔘United States Environmental Protection Agency EPA‘s “How’s My Waterway”（p4） ➡️ filter=在Let‘s get started!下面的Search by address，zip code，or place… 	 🔘USGS Current Water Data for the Nation USGS Current Data for New York（p5） ➡️filter=右上角的Data Category和Geographic Area 	 @日常薯  @知识薯  @薯条小助手 #俄亥俄州#氯乙烯#城市博物馆地图#俄亥俄#纽约#环境保护#气候变化 #不懂就问有问必答,article,Ohio氯乙烯泄漏🧪这些方式帮助焦虑的你,2,100+,10+,2023-02-15
6344cfcc000000001d01099d,https://www.xiaohongshu.com/discovery/item/6344cfcc000000001d01099d,"绘画, 绘画日常, 比赛, 绘画比赛, 插画, 插画分享, 插画比赛, 插画师, 我是原创插画师, 气候, 气候变化, 全球气候变暖, 公益","感谢各位热爱插画的人士支持及参与，由安联投资赞助， @新加坡亚洲艺术协会 参与联合主办的「Art on Climate」气候变化国际插画比赛，比赛已经圆满结束。 过去9周内，我们从全球不同地区共收到超过3,400份作品。「作品质量和艺术性」、「切合主题」及「文字说明内容」为是次比赛的评审准则。 由于平台限制，仅展示八幅作品，请访问新加坡亚洲艺术协会网站，浏览网上展览，了解比赛的获奖名单及优胜作品。 #绘画  #绘画日常  #比赛  #绘画比赛  #插画  #插画分享  #插画比赛  #插画师  #我是原创插画师  #气候  #气候变化  #全球气候变暖  #公益",article,冠军奖金2千欧 气候变化插画大赛获奖作品6,10+,100+,100+,2022-10-11
65960667000000001d035426,https://www.xiaohongshu.com/discovery/item/65960667000000001d035426,"耕地, 粮食安全, 气候变化, Nature, 权衡","🌸发一篇子刊真是不容易…… 🌟摘要🌟 尽管农业用地迫在眉睫，但全球普遍存在农田撂荒现象。废弃的农田可以再利用，以支持粮食安全和减缓气候变化。在这里，我们通过空间明确的建模和情景分析，研究了利用全球废弃耕地进行重新开垦和通过自然再生恢复森林的潜力和权衡。我们在1992年至2020年间确定了101Mha的废弃农田，能够同时提供29至363Peta卡路里的热量的粮食生产潜力和290至每年1,066MtCO2减缓气候变化的净潜力，这取决于土地利用适宜性和土地分配策略。我们还表明，应用空间优先级是最大化废弃耕地可实现的潜力的关键，并展示了进一步增加这些潜力的其他可能方法。我们的研究结果提供了对废弃农田潜力的见解，并可以为可持续土地管理提供信息，以支持粮食安全和气候目标。 🌟研究目的🌟 1）全球有多少废弃耕地分别适合通过自然再生进行重新耕种和重新造林，以及由此产生的粮食生产和减缓气候变化的潜力是什么？ 2）如何平衡这两个目的之间的权衡？ 3）如何最大限度地发挥协同效应，发挥可实现的潜力？ 🌟研究结果🌟 ✅全球撂荒农田 我们识别出在1992-2020年间有101Mha的耕地被撂荒，相当于3.6Mha yr-1的平均耕地撂荒率。 粮食生产与气候变化减缓潜力 在1992-2020年期间，有61公顷的弃耕地适合复垦，但没有复垦。我们根据15种主要粮食作物的现有生产力，扣除食物浪费和损失以及保护区，估算了复垦适宜弃耕地的热量食物生产潜力。如果对所有适宜的弃耕农田进行复耕，将产生363 Pcal yr-1 ( Peta-calories = 1012 kcal )的额外食物供应，有可能养活2.92-4.76亿人。我们同样确定了83公顷适合天然林再生长的弃耕地。然后，我们通过考虑从自然再造林中获得的可实现的碳汇量和从土地清理中获得的排放量来估算气候变化的净缓解潜力。如果所有合适的弃耕农田都被自然重新造林，那么它可以每年封存1，080MtCO2yr-1的碳，从而使它成为加速减缓气候变化努力的一个重要但错过的机会。 ✅权衡与协同 我们模拟了一系列情景，其中废弃农田的每个像素根据其适宜性在空间上被分配到重新耕作或重新造林。 ✅空间优先的好处 空间优先可以使粮食产量和减缓气候变化的潜力分别提高59%和43 %。当仅使用全球部分弃耕地时，这种效益最为显著。 #耕地  #粮食安全  #气候变化  #Nature  #权衡",article,36耕地撂荒|促进粮食安全和气候变化的权衡,0,10+,10+,2024-01-08 浙江
631975710000000012016297,https://www.xiaohongshu.com/discovery/item/631975710000000012016297,"新加坡求职, ESG, 读书, 职场, 四大求职, 气候变化, 英文阅读, 英语原版书, 书单, 读书推荐",今天和大家来分享气候变化相关的书籍，我自己比较关注其中能源转型与再生农业相关的子议题，也期待和大家讨论~🌹 	 📕  气候经济与人类未来 这是一本适合普通大众阅读的气候变化相关的书籍。比尔盖茨将原本复杂的环境科学和物理化学的知识变得通俗易懂，也通过图表的形式更加直观地阐述。指路我6月份的读书分享。 	 📕 不可居住的地球 全球变暖会直接导致海平面上升，但也会带来更多灾难性的影响——粮食短缺、难民问题、气候战争和经济破坏。这本书是对于全球变暖可能导致的一系列灾难性影响的论述。华盛顿邮报评价此书为“这本书有可能成为这一代人的寂静之春。“ 	 📕 绿天鹅 Volans的创始人约翰·埃尔金顿在书中引入了“绿天鹅”一词。绿天鹅是“让我们以指数方式走向突破的解决方案”或“全球挑战的系统解决方案，利用正指数增长的解决方案”。 	 📕 我们选择的未来 《我们选择的未来》是一本关于世界气候变化和人类命运的谨慎但乐观的书。作者概述了我们星球的两种可能情景。一方面，如果我们未能达到巴黎气候目标，到 2050 年地球上的生命会是什么样子。另一方面，他们展示了生活在一个碳中和、可再生的世界中会是什么样子。《我们选择的未来》展示了我们的选择，并告诉我们政府、企业和我们每个人能够而且必须做什么来抵御灾难。 	 📕 土壤拯救我们 数千年来糟糕的耕作和放牧实践——尤其是现代工业化农业——导致世界土壤中高达 80% 的碳流失。这些碳现在漂浮在大气中，即使我们今天停止使用化石燃料，它也会继续使地球变暖。作者为“我们伟大的绿色希望”提出了一个优雅而充满激情的案例——我们不仅可以治愈土地，而且可以将大气中的碳转化为有益的土壤碳——并且有可能逆转全球变暖。 	 📕 明日的餐桌 到 2050 年，地球人口将翻一番。如果我们继续目前的耕作方式，大量的荒野将会消失，数以百万计的鸟类和数十亿的昆虫将死亡，公众将因环境退化而损失数十亿美元。显然，必须有更好的方法来满足增加粮食生产的需要。《明日的餐桌》认为融合两个重要的农业领域——基因工程和有机农业——是帮助以生态平衡的方式养活世界不断增长的人口的关键。 #新加坡求职 #ESG #读书 #职场 #四大求职 #气候变化 #英文阅读 #英语原版书 #书单 #读书推荐,article,当我们谈论气候变化时，我们在谈些什么？,10+,100+,100+,2022-09-08
6359272c0000000014037f3a,https://www.xiaohongshu.com/discovery/item/6359272c0000000014037f3a,"ESG, 环保, 绿色, 价值投资, 学习笔记, 时政热点, 城乡发展, 低碳生活, 低碳, 双碳, 碳中和碳达峰, 碳账户, 气候变化, 蓝天碧水净土, 生态保护, 生物多样性, 产业结构, 绿色发展",8个字-降碳减污扩绿增长，有一些自己梳理的框架关系和思维导图。声明，纯个人思考，不代表学术观点或商业论断#ESG#环保#绿色#价值投资#学习笔记#时政热点 #环保#城乡发展#低碳生活#低碳#双碳#碳中和碳达峰 #碳账户#气候变化#蓝天碧水净土#生态保护#生物多样性#产业结构#绿色发展,article,近期绿色话题拆解和思考,7,100+,100+,2022-10-26
